time,xcoord,ycoord,depth
4,0,6,1.561
4,4,7,0
4,14,0,0.935
4,17,18,0.9
4,22,5,1.416
4,9,9,1.409
4,2,4,0.771
4,9,17,1.417
4,7,18,0.96
4,11,11,0.001
4,20,21,2.47
4,3,7,0
4,3,23,0
4,3,9,1.053
4,6,21,2.857
4,1,13,0
4,21,17,0.726
4,2,22,0.62
4,20,19,0.005
4,11,22,0.627
4,10,24,3.806
4,16,12,1.446
4,11,2,0.218
4,1,24,0.278
4,22,15,0.275
4,0,8,0.037
4,5,0,2.16
4,12,10,2.787
4,4,21,3.068
4,17,17,1.426
4,18,21,2.154
4,4,15,0
4,15,15,0
4,20,14,0.825
4,15,7,0
4,20,10,0.363
4,19,15,0
4,20,23,0
4,1,15,0.092
4,22,3,2.054
4,18,16,5.291
4,2,15,0
4,18,19,0.001
4,22,18,2.316
4,15,6,0.872
4,16,22,0.87
4,21,10,0.006
4,11,4,0.232
4,10,12,2.393
4,20,20,0.68
4,0,3,3.578
4,0,5,2.462
4,14,23,0
4,14,5,0.854
4,4,0,1.834
4,10,23,0
4,7,14,1.115
4,14,11,0.031
4,3,21,1.018
4,20,5,0.074
4,21,19,0
4,21,1,0.218
4,7,23,0
4,15,14,0.837
4,6,11,0.008
4,5,15,0
4,8,24,3.637
4,0,9,1.035
4,4,14,0.99
4,10,11,0.117
4,13,24,0.287
4,15,3,0.059
4,19,8,4.392
4,21,18,0.254
4,13,5,0
4,1,20,0
4,6,10,1.113
4,8,11,0.55
4,22,1,0.416
4,19,11,0
4,13,0,0.274
4,0,0,0.019
4,16,21,0.048
4,14,6,0.627
4,10,13,3.402
4,0,12,2.243
4,19,5,1.668
4,0,14,1.14
4,10,21,1.303
4,21,15,0.582
4,22,19,2.104
4,13,18,0
4,22,23,0.274
4,6,9,1.348
4,8,15,0
4,12,17,0.985
4,22,9,1.203
4,17,21,0.053
4,0,13,1.736
4,19,16,5.629
4,15,17,1.326
4,7,8,3.739
4,5,22,0.974
4,18,17,1.44
4,5,1,0.066
4,3,1,0.04
4,9,1,0.724
4,2,24,1.073
4,3,8,1.678
4,17,0,2.364
4,21,21,0.028
4,20,22,0.884
4,13,10,0
4,21,12,0.792
4,14,9,0.458
4,2,12,0.004
4,9,20,2.28
4,13,7,0.067
4,0,17,1.026
4,11,23,0.666
4,17,24,3.684
4,16,2,0.941
4,8,8,4.169
4,9,8,4.529
4,9,0,3.46
4,4,2,1.032
4,5,24,2.503
4,13,1,0.094
4,1,16,0.185
4,13,3,0
4,6,22,0.99
4,22,8,0.086
4,5,4,2.701
4,4,23,0
4,5,17,1.335
4,20,13,1.144
4,6,20,1.272
4,1,23,0.116
4,21,8,1.174
4,2,5,0.838
4,0,7,0.289
4,15,12,1.87
4,11,21,1.41
4,19,1,0.656
4,9,13,3.853
4,7,4,2.694
4,22,14,0.965
4,15,4,1.232
4,13,4,0
4,9,4,2.498
4,16,8,2.354
4,17,4,0.136
4,14,14,0.633
4,18,1,1.204
4,2,17,0.396
4,3,19,0.155
4,15,0,1.41
4,16,7,0
4,14,16,1.46
4,8,10,1.117
4,6,18,0.963
4,12,6,1.501
4,18,9,1.343
4,14,12,2.057
4,15,2,0.684
4,21,9,0.708
4,7,7,0
4,0,11,2.666
4,5,14,1.068
4,1,14,0
4,5,3,0.555
4,12,8,0.082
4,8,4,2.163
4,4,18,0.912
4,2,21,1.008
4,7,3,0.088
4,5,20,1.689
4,12,9,0.889
4,4,20,2.077
4,12,2,0.376
4,13,8,0.186
4,11,8,1.61
4,9,3,0.061
4,16,19,0.001
4,14,3,0.695
4,6,1,0.409
4,3,22,0.804
4,8,12,2.705
4,1,22,0
4,18,5,2.463
4,0,2,3.311
4,4,24,2.082
4,20,1,0.582
4,7,13,2.919
4,18,11,0
4,8,6,1.592
4,22,7,0.275
4,18,13,0.688
4,4,10,1.072
4,9,10,1.102
4,8,7,0
4,9,16,4.907
4,14,15,0
4,3,4,0.394
4,6,16,3.522
4,9,11,0.052
4,18,4,0.374
4,12,3,1.366
4,1,11,0
4,7,22,0.961
4,18,10,0.879
4,10,9,0.941
4,1,9,0.413
4,9,14,1.101
4,1,0,0.274
4,5,2,2.397
4,21,20,0.002
4,15,19,0.451
4,10,18,1.25
4,19,6,0.627
4,16,3,0
4,3,5,2.582
4,1,17,0.402
4,16,4,0.248
4,11,10,0.931
4,2,20,0.008
4,8,1,0.936
4,1,8,0.184
4,3,6,0.999
4,5,13,2.974
4,2,10,0.793
4,8,21,3.525
4,16,14,0.916
4,16,16,3.566
4,17,12,1.055
4,19,13,1.719
4,8,18,0.964
4,12,11,2.554
4,13,9,0.307
4,7,21,1.339
4,15,16,2.559
4,15,10,0.427
4,2,0,0.934
4,19,9,0.62
4,7,2,1.159
4,12,1,0.205
4,12,19,2.732
4,4,13,3.061
4,14,17,0.779
4,3,0,1.395
4,3,11,1.633
4,1,7,0.095
4,6,23,0
4,11,17,0.716
4,20,4,0
4,1,19,0
4,3,20,2.117
4,2,23,0
4,2,14,0.62
4,8,20,2.76
4,16,17,1.401
4,2,13,0.675
4,10,19,0.963
4,9,5,1.517
4,1,10,0
4,10,2,0.481
4,6,5,4.403
4,14,4,1.401
4,22,10,2.716
4,19,18,0.899
4,16,1,0.752
4,12,12,2.218
4,22,21,1.403
4,9,24,3.914
4,19,19,0.006
4,13,2,0.105
4,15,13,2.815
4,18,7,0
4,20,15,0
4,19,0,2.963
4,2,7,0
4,12,24,0.06
4,0,10,2.78
4,6,7,0
4,20,3,0.631
4,2,2,0
4,10,4,0.343
4,1,18,0
4,6,14,1.105
4,10,22,0.943
4,0,1,1.057
4,21,5,0.001
4,2,16,1.033
4,6,17,1.376
4,19,3,0
4,19,21,2.6
4,6,0,2.486
4,20,2,0.295
4,17,7,0
4,15,21,2.013
4,10,0,3.488
4,5,21,2.964
4,11,13,1.101
4,6,6,1.48
4,8,16,4.528
4,1,4,0
4,5,7,0
4,4,4,1.7
4,9,7,0
4,10,7,0
4,21,7,0.463
4,21,6,0.341
4,2,18,0.612
4,15,23,0
4,16,24,2.981
4,19,2,0.899
4,4,3,0.013
4,10,3,0.001
4,17,23,0
4,17,9,1.229
4,2,6,0.666
4,7,17,1.392
4,12,15,0.185
4,12,13,1.839
4,8,19,0.552
4,20,7,0
4,21,11,0.011
4,19,24,4.429
4,17,2,1.085
4,20,6,0.77
4,9,12,2.817
4,18,3,0.001
4,3,13,0.966
4,1,12,0
4,10,1,0.013
4,6,24,2.899
4,4,17,1.178
4,22,16,0.075
4,3,14,0.834
4,17,20,0
4,14,13,0.928
4,6,19,0.012
4,3,3,0.001
4,0,18,2.555
4,3,15,0
4,18,0,2.806
4,13,20,0
4,7,16,4.043
4,19,20,0.815
4,9,2,1.113
4,13,13,0
4,0,16,0.045
4,9,6,1.467
4,0,15,0.28
4,20,0,1.318
4,15,20,0.132
4,13,15,0.067
4,21,14,0.239
4,18,6,0.925
4,10,5,0.257
4,12,21,1.843
4,16,9,0.924
4,15,5,2.759
4,19,10,0.533
4,15,22,0.824
4,5,16,2.968
4,20,16,4.982
4,20,17,0.869
4,18,24,4.23
4,18,15,0
4,13,23,0.094
4,11,6,1.174
4,22,17,1.028
4,4,6,1.123
4,13,14,0
4,11,5,0.008
4,14,8,1.087
4,3,12,1.74
4,17,5,2.242
4,22,2,0.919
4,9,23,0
4,21,2,0.359
4,8,14,1.075
4,17,16,4.517
4,14,20,0.017
4,4,16,2.371
4,4,12,1.749
4,12,16,0.081
4,13,11,0
4,12,14,1.154
4,4,5,1.241
4,7,24,3.279
4,11,9,0.659
4,3,10,1.018
4,1,5,0
4,5,11,0.013
4,17,22,0.689
4,5,10,1.101
4,5,8,2.792
4,10,16,4.763
4,12,0,0.097
4,3,16,1.738
4,11,15,0.697
4,11,24,1.469
4,15,18,0.901
4,3,24,1.619
4,17,13,2.736
4,1,3,0
4,12,7,0.188
4,16,13,2.816
4,17,19,0
4,22,22,0.951
4,1,6,0
4,11,18,0.986
4,0,22,1.04
4,14,21,1.409
4,0,23,0.277
4,7,20,2.942
4,2,8,0.998
4,13,6,0
4,17,3,0
4,2,19,0
4,18,12,0.011
4,6,4,2.963
4,12,18,2.923
4,22,11,2.58
4,21,22,0.24
4,7,19,0.058
4,15,8,1.652
4,22,20,1.777
4,4,9,1.215
4,17,8,3.133
4,13,16,0.188
4,5,23,0
4,8,13,1.378
4,9,18,0.958
4,9,21,3.148
4,5,19,0.021
4,17,1,1.025
4,8,9,1.403
4,10,17,1.197
4,1,1,0.441
4,0,20,2.004
4,13,21,0
4,22,4,1.786
4,5,9,1.297
4,7,6,1.577
4,20,24,3.936
4,14,7,0
4,9,15,0
4,14,19,0.636
4,13,19,0
4,21,4,0
4,11,0,1.56
4,22,12,2.309
4,15,24,2.222
4,4,11,0.185
4,10,20,3.079
4,3,18,0.816
4,2,3,0.003
4,14,22,0.659
4,2,11,0.641
4,22,24,0.025
4,19,12,0.173
4,7,11,0.007
4,16,10,0.712
4,16,20,0
4,7,15,0
4,19,23,0
4,18,14,1.277
4,7,9,1.377
4,20,8,4.165
4,8,3,0.022
4,4,19,0.057
4,18,20,0.329
4,14,24,1.411
4,12,22,1.049
4,4,22,0.922
4,6,8,3.28
4,11,20,0.928
4,12,5,1.901
4,10,14,1.082
4,6,12,1.08
6,7,18,1.083
6,9,21,3.543
6,20,7,0
6,0,20,2.004
6,10,24,3.806
6,15,4,2.303
6,18,7,0
6,13,22,0
6,0,7,0.289
6,11,17,0.903
6,4,2,1.092
6,21,6,0.498
6,5,4,3.324
6,5,21,3.377
6,7,16,4.54
6,11,8,1.84
6,17,14,0.997
6,22,19,2.256
6,13,14,0
6,8,5,4.188
6,19,22,0.925
6,2,12,0.136
6,6,16,3.966
6,19,8,4.905
6,12,19,3.208
6,18,16,5.652
6,19,7,0
6,4,5,1.348
6,10,17,1.55
6,16,16,3.855
6,22,12,2.497
6,2,16,1.081
6,21,21,0.754
6,7,20,3.818
6,12,11,3.043
6,11,3,0
6,5,19,2.231
6,7,19,0.125
6,8,9,1.806
6,1,0,0.274
6,10,1,0.379
6,17,16,4.852
6,16,14,0.93
6,14,9,0.575
6,22,8,0.097
6,20,9,0.639
6,7,12,3.102
6,18,19,0.586
6,1,15,0.092
6,2,14,0.632
6,16,10,0.921
6,14,5,0.874
6,19,23,0
6,4,1,0.858
6,14,4,1.841
6,16,1,1.001
6,11,2,0.278
6,9,9,1.727
6,4,15,0
6,5,2,2.992
6,17,8,3.558
6,8,6,1.738
6,11,19,1.657
6,2,11,0.653
6,13,24,0.287
6,9,10,1.267
6,3,8,1.802
6,19,4,2.164
6,8,3,2.814
6,12,13,2.078
6,12,2,0.377
6,1,12,0
6,14,17,0.883
6,2,21,1.534
6,0,18,2.555
6,10,14,1.116
6,13,15,0.067
6,14,16,1.532
6,9,20,3.546
6,1,23,0.116
6,6,21,3.313
6,11,22,0.721
6,0,13,1.736
6,1,8,0.184
6,17,11,2.086
6,18,21,2.447
6,20,19,1.395
6,8,4,3.851
6,7,11,2.029
6,15,11,1.656
6,4,3,0.854
6,3,24,1.619
6,5,9,1.661
6,14,18,0.918
6,12,4,0.769
6,1,2,0
6,6,2,1.213
6,15,7,0
6,15,2,0.7
6,12,15,0.185
6,5,8,3.101
6,6,19,2.202
6,13,4,0
6,1,7,0.095
6,7,17,1.693
6,12,0,0.113
6,14,1,0.002
6,10,7,0
6,4,12,2.765
6,8,10,1.393
6,6,23,0
6,1,4,0
6,20,1,0.655
6,16,6,0.69
6,2,22,0.628
6,22,6,1.011
6,15,9,0.755
6,16,20,0.84
6,20,11,2.456
6,2,0,0.936
6,13,17,0.461
6,18,24,4.23
6,18,15,0
6,12,16,0.095
6,18,4,2.54
6,2,10,0.802
6,6,12,3.057
6,2,9,0.599
6,11,1,0.835
6,4,21,3.366
6,11,24,1.469
6,14,24,1.411
6,17,5,2.908
6,4,7,0
6,17,19,0
6,17,2,1.129
6,10,21,1.399
6,18,17,1.605
6,17,21,0.077
6,20,17,1.04
6,2,15,0
6,5,5,1.858
6,6,20,3.08
6,19,16,5.995
6,4,22,0.933
6,22,1,0.42
6,8,21,3.874
6,1,13,0
6,15,5,3.029
6,12,21,1.981
6,2,6,0.667
6,19,5,2.551
6,0,9,1.035
6,20,15,0
6,3,20,2.567
6,1,6,0
6,22,11,2.829
6,4,11,2.264
6,7,23,0
6,22,20,1.954
6,7,9,1.736
6,13,5,0
6,5,3,1.999
6,5,20,3.044
6,9,12,3.81
6,2,23,0
6,2,20,0.399
6,13,16,0.188
6,0,15,0.28
6,20,18,0.972
6,10,4,1.257
6,20,14,0.857
6,3,14,0.842
6,9,23,0
6,15,15,0
6,3,15,0
6,21,19,0.019
6,6,6,1.596
6,21,17,0.817
6,3,16,1.882
6,21,10,0.321
6,15,14,0.842
6,9,13,4.282
6,6,1,0.979
6,16,13,3.223
6,4,18,1.087
6,16,5,2.713
6,14,22,0.669
6,15,16,2.77
6,8,0,3.638
6,1,17,0.409
6,10,16,5.352
6,14,23,0
6,19,13,2.618
6,7,15,0
6,10,9,1.181
6,12,9,1.055
6,9,8,5.076
6,4,10,1.247
6,14,12,2.361
6,0,12,2.243
6,22,3,2.108
6,1,16,0.185
6,20,6,0.788
6,11,21,1.639
6,13,2,0.107
6,19,6,0.663
6,16,22,1.526
6,13,20,0
6,8,11,2.587
6,19,2,0.954
6,16,18,0.952
6,18,22,0.867
6,7,8,4.19
6,12,24,0.06
6,19,11,0.868
6,18,9,1.643
6,21,15,0.656
6,6,14,1.139
6,12,22,1.088
6,22,7,0.275
6,19,19,1.408
6,15,8,1.838
6,9,24,3.914
6,22,4,1.819
6,4,9,1.539
6,10,3,0.062
6,6,22,1.012
6,17,4,2.37
6,9,3,2.706
6,4,19,2.047
6,14,14,0.633
6,8,8,4.686
6,7,10,1.348
6,11,0,1.788
6,9,16,5.553
6,0,5,2.462
6,16,8,2.67
6,1,11,0
6,12,20,2.641
6,19,17,1.666
6,6,0,2.8
6,8,23,0
6,14,0,0.937
6,15,19,1.751
6,2,5,0.875
6,5,12,2.963
6,0,11,2.666
6,17,20,0.004
6,11,18,1.322
6,12,23,0.184
6,17,10,1.069
6,1,10,0
6,22,23,0.274
6,2,7,0
6,22,15,0.275
6,14,13,0.945
6,3,2,0.715
6,6,5,4.702
6,4,4,2.501
6,7,3,2.774
6,7,24,3.279
6,12,12,2.734
6,3,7,0
6,8,14,1.102
6,5,24,2.503
6,12,5,1.952
6,16,17,1.611
6,14,20,0.983
6,0,24,0
6,2,24,1.073
6,21,2,0.384
6,10,5,0.308
6,17,18,0.922
6,1,20,0
6,17,23,0
6,12,8,0.094
6,16,3,0.727
6,11,12,1.497
6,9,19,2.763
6,10,13,3.866
6,17,1,1.231
6,17,24,3.684
6,20,4,0.46
6,0,14,1.14
6,2,8,1.038
6,0,10,2.78
6,0,22,1.04
6,15,22,0.865
6,14,6,0.628
6,12,1,0.205
6,16,4,2.296
6,4,23,0
6,9,4,3.766
6,17,0,2.549
6,0,2,3.311
6,13,11,0
6,19,10,0.641
6,11,6,1.285
6,9,11,0.132
6,22,17,1.092
6,1,18,0
6,6,8,3.666
6,2,1,0
6,16,2,0.975
6,3,18,0.905
6,13,7,0.067
6,2,2,0
6,18,11,1.179
6,21,8,1.345
6,8,2,1.641
6,6,10,1.348
6,14,15,0
6,13,3,0
6,22,22,1
6,18,1,1.395
6,8,20,3.729
6,15,3,0.084
6,7,1,1.203
6,16,9,1.367
6,9,7,0
6,22,0,0.041
6,3,19,1.541
6,3,1,0.499
6,8,12,3.843
6,14,7,0
6,2,4,1.422
6,9,1,1.248
6,3,23,0
6,13,10,0
6,3,11,2.277
6,10,6,1.397
6,14,3,0.74
6,16,7,0
6,11,11,0.047
6,0,4,3.183
6,18,3,1.037
6,5,22,0.991
6,3,4,1.855
6,12,10,3.237
6,15,18,1.026
6,10,20,3.845
6,20,16,5.288
6,8,15,0
6,20,2,0.312
6,22,13,1.981
6,20,21,2.949
6,14,10,0.615
6,15,23,0
6,0,3,3.578
6,8,24,3.637
6,12,17,1.172
6,4,14,1.006
6,4,13,3.408
6,6,11,2.105
6,5,23,0
6,5,16,3.322
6,18,0,3.022
6,14,2,0.181
6,0,23,0.277
6,11,5,0.094
6,16,0,2.034
6,13,18,0
6,0,19,2.381
6,7,0,3.221
6,17,17,1.593
6,20,20,2.431
6,10,8,4.964
6,20,12,3.404
6,19,1,0.809
6,7,22,0.976
6,3,6,1.02
6,7,4,3.905
6,19,9,1.056
6,1,9,0.421
6,0,8,0.037
6,22,5,1.452
6,13,12,0
6,3,12,2.244
6,15,0,1.498
6,13,19,0
6,22,21,1.56
6,13,8,0.186
6,6,18,1.21
6,18,23,0
6,7,14,1.154
6,21,16,1.538
6,21,12,1.243
6,18,14,1.799
6,4,8,2.484
6,6,7,0
6,8,16,5.104
6,16,21,1.65
6,3,21,1.088
6,2,18,0.615
6,21,23,0.582
6,3,5,2.875
6,21,22,0.44
6,4,17,1.52
6,15,1,0.653
6,17,15,0
6,20,0,1.418
6,5,7,0
6,22,18,2.467
6,6,9,1.714
6,1,19,0
6,19,18,0.995
6,15,6,0.88
6,3,10,1.095
6,11,14,0.919
6,17,12,2.96
6,22,16,0.081
6,19,15,0
6,9,14,1.131
6,22,14,1.013
6,17,13,3.326
6,8,17,1.828
6,15,21,2.591
6,11,20,1.562
6,11,10,1.161
6,19,21,3.034
6,6,3,2.522
6,3,0,1.459
6,21,20,0.491
6,12,7,0.188
6,5,6,1.235
6,15,13,3.056
6,22,9,1.315
6,11,4,0.312
6,18,6,0.954
6,18,10,1.016
6,18,5,3.128
6,14,19,0.716
6,21,5,0.003
6,7,13,3.474
6,10,12,3.594
6,21,1,0.226
6,21,18,0.492
6,12,14,1.205
6,11,7,0.85
6,1,21,0
6,16,19,0.023
6,10,19,1.305
6,10,2,0.612
6,7,2,1.474
6,16,15,0
6,0,16,0.045
6,11,9,0.803
6,0,17,1.026
6,20,3,0.661
6,0,0,0.019
6,3,17,1.224
6,4,24,2.082
6,11,15,0.856
6,1,3,0
6,10,11,2.123
6,3,22,0.809
6,13,6,0
6,5,0,2.389
6,4,0,1.96
6,11,13,1.54
6,20,8,4.614
6,5,14,1.094
6,12,6,1.562
6,22,24,0.025
6,15,17,1.603
6,13,21,0
6,21,9,6.558
6,21,4,0.001
6,9,5,1.739
6,8,19,2.475
6,19,12,2.237
6,0,1,1.057
6,6,17,1.798
6,3,3,0.196
6,6,24,2.899
6,8,13,1.541
6,9,22,1.013
6,19,24,4.429
6,2,13,1.358
6,2,19,0.002
6,7,6,1.713
6,8,7,0
6,11,23,0.673
6,9,6,1.577
6,1,14,0
6,8,22,1.008
6,21,24,1.287
6,5,18,1.192
6,13,13,0
6,16,23,0
6,19,0,3.176
6,13,9,0.387
6,20,23,0
6,5,10,1.323
6,3,13,1.048
6,7,7,0
6,18,8,4.395
6,15,12,2.706
6,10,23,0
6,10,18,1.552
6,21,13,0.482
6,10,0,3.956
6,4,20,2.923
6,18,13,2.413
6,9,18,1.289
6,9,17,1.961
6,21,0,0.504
6,11,16,1.898
6,16,11,2.044
6,9,0,3.968
6,15,20,1.777
6,5,11,2.212
6,6,4,3.814
6,21,11,0.734
6,10,22,0.957
6,22,2,0.942
6,2,17,0.531
6,2,3,0.009
6,17,22,0.735
6,21,7,0.557
6,6,15,0
6,20,10,0.694
6,21,3,0.516
6,8,1,1.365
6,10,15,0
6,1,24,0.278
6,4,16,2.62
6,21,14,0.445
6,14,21,1.906
6,3,9,1.285
6,19,3,0.708
6,7,5,4.38
6,5,15,0
6,13,0,0.274
6,5,1,0.862
6,6,13,3.512
6,10,10,1.279
6,4,6,1.141
6,9,2,1.516
6,16,12,2.905
6,17,3,0.807
6,0,6,1.561
6,1,22,0
6,15,24,2.223
6,18,20,1.801
6,5,13,3.44
6,1,5,0
6,16,24,2.982
6,13,1,0.094
6,13,23,0.094
6,22,10,2.948
6,5,17,1.739
6,9,15,0
6,12,18,3.395
6,8,18,1.199
6,7,21,1.46
6,20,22,0.912
6,1,1,0.441
6,18,2,1.211
6,0,21,1.564
6,18,18,0.929
6,12,3,1.371
6,19,14,0.813
6,20,24,3.937
6,20,5,0.097
6,14,11,0.04
6,17,7,0
6,20,13,1.26
6,17,6,0.861
6,17,9,1.652
6,18,12,2.262
6,19,20,2.491
6,15,10,0.584
6,14,8,1.136
8,12,14,1.255
8,9,10,1.481
8,17,1,1.511
8,16,22,1.733
8,20,24,3.952
8,17,13,3.565
8,11,9,83.839
8,19,4,3.702
8,14,4,2.003
8,15,9,1.507
8,22,16,0.138
8,11,15,93.923
8,12,3,1.383
8,16,0,2.145
8,13,6,0.046
8,17,2,1.366
8,11,22,0.796
8,7,23,0.05
8,15,2,0.753
8,2,10,0.82
8,16,9,1.946
8,20,17,1.422
8,4,9,1.703
8,3,20,2.89
8,18,8,5.433
8,20,4,2.264
8,14,21,2.11
8,9,18,1.441
8,12,21,2.056
8,8,11,3.628
8,22,0,0.044
8,17,12,3.535
8,19,23,0.05
8,1,20,0.05
8,4,6,1.152
8,22,7,0.281
8,0,21,1.565
8,1,21,0.05
8,13,20,0.05
8,12,13,2.198
8,11,13,1.716
8,15,19,2.429
8,17,22,0.755
8,4,22,0.939
8,9,13,4.496
8,1,8,0.184
8,19,13,2.982
8,13,18,0.047
8,18,7,0.05
8,8,17,2.089
8,6,15,0.05
8,10,7,0.047
8,21,4,0.697
8,18,15,0.05
8,19,14,0.841
8,11,4,0.362
8,9,2,2.041
8,7,20,4.151
8,2,13,1.577
8,10,4,1.508
8,13,13,0.05
8,1,9,0.425
8,9,0,4.508
8,5,20,3.497
8,2,19,0.561
8,4,24,2.084
8,1,12,0.05
8,3,24,1.621
8,19,3,3.281
8,13,16,0.189
8,0,3,3.579
8,10,3,0.107
8,21,12,1.475
8,7,15,0.05
8,16,17,1.77
8,8,3,3.847
8,5,4,3.667
8,13,5,0.05
8,9,8,5.621
8,13,24,0.287
8,1,11,0.05
8,5,22,0.999
8,13,12,0.05
8,9,9,2.079
8,8,4,4.458
8,10,9,1.449
8,1,6,0.046
8,5,8,3.292
8,8,0,4.098
8,21,16,1.86
8,15,8,2.189
8,19,8,6.197
8,5,0,2.689
8,8,1,1.697
8,19,17,2.075
8,3,2,1.068
8,5,23,0.05
8,13,19,0.05
8,9,22,1.022
8,13,4,0.05
8,4,15,0.05
8,14,7,0.046
8,15,4,2.625
8,14,20,1.679
8,0,12,2.245
8,7,12,3.768
8,6,6,1.664
8,12,2,0.379
8,21,23,36.685
8,10,13,4.083
8,12,12,2.944
8,21,22,0.515
8,13,3,0.047
8,9,7,0.05
8,3,10,1.144
8,12,24,0.078
8,7,22,0.982
8,4,2,1.414
8,1,2,0.047
8,21,17,108.725
8,18,12,3.231
8,0,16,0.045
8,13,7,0.073
8,12,9,1.198
8,6,19,3.128
8,18,18,1.08
8,16,23,0.05
8,1,5,0.05
8,21,1,1.186
8,10,16,5.894
8,2,8,1.061
8,8,24,3.639
8,7,2,1.764
8,16,15,0.05
8,14,13,0.953
8,18,14,1.98
8,8,14,1.115
8,7,8,4.58
8,4,7,0.05
8,17,0,2.73
8,14,0,0.956
8,10,18,1.695
8,15,24,2.224
8,9,14,1.146
8,18,2,1.569
8,17,5,3.703
8,4,8,2.603
8,17,16,5.168
8,17,20,1.051
8,12,11,3.247
8,10,23,0.047
8,15,3,0.095
8,2,18,0.632
8,0,20,2.006
8,14,9,0.633
8,9,15,0.05
8,6,1,1.308
8,7,0,3.625
8,13,17,0.569
8,0,4,3.186
8,18,23,0.05
8,19,18,1.232
8,12,5,2.038
8,17,23,0.05
8,16,12,3.338
8,3,18,0.974
8,22,4,1.955
8,9,20,3.95
8,13,1,0.099
8,1,7,0.096
8,8,22,1.016
8,22,10,3.248
8,0,14,1.142
8,11,18,1.561
8,6,24,2.901
8,7,21,1.515
8,14,23,0.046
8,7,6,1.796
8,18,21,2.587
8,9,1,1.771
8,20,13,1.322
8,6,21,3.506
8,20,23,0.047
8,9,24,3.919
8,11,6,1.418
8,20,20,2.965
8,4,0,2.175
8,19,19,2.648
8,14,1,0.203
8,10,24,3.828
8,14,10,0.623
8,5,9,1.898
8,1,1,0.452
8,21,21,0.968
8,11,3,0.044
8,1,4,0.05
8,17,8,4.349
8,15,23,0.05
8,16,19,0.067
8,18,9,2.348
8,20,3,1.137
8,22,22,1.029
8,11,19,1.884
8,0,8,0.037
8,14,17,0.976
8,4,10,1.344
8,10,2,0.828
8,5,21,3.562
8,16,3,1.981
8,9,6,1.643
8,18,1,1.791
8,1,14,0.046
8,3,14,0.846
8,5,13,3.647
8,10,20,4.122
8,7,17,1.971
8,15,6,0.892
8,18,3,3.197
8,3,23,0.05
8,3,9,1.399
8,5,17,2.052
8,20,9,1.677
8,16,21,2.178
8,5,3,2.965
8,5,5,1.953
8,14,14,0.634
8,11,7,94.657
8,9,11,0.191
8,20,5,0.156
8,19,7,0.05
8,17,9,2.219
8,3,0,1.6
8,19,21,3.223
8,14,3,0.762
8,11,21,1.743
8,21,6,0.659
8,13,8,0.186
8,17,18,0.956
8,1,0,0.274
8,6,18,1.425
8,13,21,0.05
8,18,19,1.897
8,6,3,3.393
8,6,17,2.168
8,3,21,1.123
8,12,0,0.139
8,7,18,1.208
8,3,1,0.884
8,3,5,3.004
8,21,7,17.199
8,18,6,1.093
8,21,18,0.779
8,4,16,2.788
8,3,15,0.05
8,22,21,1.651
8,1,15,0.093
8,14,19,0.827
8,2,5,0.889
8,2,2,0.71
8,10,22,0.964
8,17,3,2.719
8,12,6,1.642
8,0,5,2.464
8,11,23,75.696
8,9,4,4.244
8,13,0,0.274
8,2,12,0.985
8,2,4,1.622
8,16,11,2.903
8,7,19,0.169
8,15,14,0.845
8,17,19,0.344
8,21,13,0.498
8,22,12,2.61
8,3,22,0.812
8,12,16,0.153
8,1,16,0.185
8,0,10,2.782
8,22,24,0.029
8,4,20,3.298
8,11,16,2.4
8,15,22,0.882
8,3,3,1.239
8,0,24,0
8,1,24,0.278
8,18,4,3.764
8,8,18,1.328
8,10,10,1.462
8,17,7,0.05
8,22,19,2.539
8,10,11,2.627
8,5,14,1.106
8,20,15,0.047
8,6,11,3.274
8,0,19,2.383
8,21,9,126.425
8,13,9,0.47
8,21,14,0.52
8,18,11,3.167
8,16,13,3.398
8,11,2,1.461
8,21,11,1.24
8,20,16,5.722
8,4,21,3.51
8,0,1,1.058
8,14,8,1.176
8,17,24,3.686
8,14,24,1.412
8,6,0,3.152
8,15,21,2.849
8,6,5,4.887
8,22,3,2.282
8,2,21,1.724
8,10,1,0.647
8,2,17,0.596
8,14,5,0.884
8,9,19,3.348
8,5,18,1.376
8,2,7,0.046
8,22,5,1.51
8,20,1,16.22
8,8,6,1.826
8,22,1,0.434
8,20,11,3.407
8,16,20,2.159
8,2,16,1.107
8,22,23,0.29
8,3,12,2.567
8,7,16,4.987
8,22,15,0.291
8,16,14,0.936
8,11,14,1.015
8,2,0,0.987
8,4,1,1.199
8,5,16,3.594
8,20,7,0.047
8,2,20,1.215
8,15,0,1.558
8,7,1,1.514
8,17,21,0.091
8,15,18,1.145
8,15,16,2.966
8,15,5,3.183
8,22,6,1.059
8,11,0,2.085
8,8,20,4.092
8,18,0,3.292
8,12,8,0.146
8,21,2,0.573
8,18,13,2.871
8,2,24,1.074
8,11,10,1.413
8,12,19,3.404
8,22,2,1.015
8,7,4,4.429
8,21,10,1.013
8,19,11,3.186
8,17,4,3.484
8,14,11,0.045
8,1,10,0.047
8,20,18,1.231
8,8,19,2.951
8,10,0,4.466
8,3,11,2.6
8,15,13,3.169
8,19,9,2.389
8,14,22,0.673
8,10,12,4.032
8,20,19,2.639
8,2,9,0.657
8,12,18,3.618
8,6,12,3.653
